Species,Block,Latitude,Longitude,WnvPresent,Month,Day,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_lag7,DewPoint_lag7,WetBulb_lag7,PrecipTotal_lag7,SeaLevel_lag7,Tavg_lag14,DewPoint_lag14,WetBulb_lag14,PrecipTotal_lag14,SeaLevel_lag14,Tavg_lag21,DewPoint_lag21,WetBulb_lag21,PrecipTotal_lag21,SeaLevel_lag21,Tavg_lag28,DewPoint_lag28,WetBulb_lag28,PrecipTotal_lag28,SeaLevel_lag28,Tavg_lag35,DewPoint_lag35,WetBulb_lag35,PrecipTotal_lag35,SeaLevel_lag35
RESTUANS,11,41.867108,-87.654224,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,11,41.896282,-87.655232,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,11,41.896282,-87.655232,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,17,41.720848,-87.666014,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,36,41.944869,-87.832763,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,36,41.944869,-87.832763,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,58,41.986921,-87.689778,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,50,41.801498,-87.763416,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,50,41.801498,-87.763416,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,14,41.906638,-87.701431,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,11,41.868077,-87.666901,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,43,41.878114,-87.629798,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,70,41.916265,-87.800515,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,70,41.916265,-87.800515,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,37,41.948167,-87.730698,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,11,41.868142,-87.696269,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,11,41.868142,-87.696269,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,10,41.89923,-87.716788,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,10,41.89923,-87.716788,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.89923,-87.716788,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,60,41.960616,-87.777189,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,22,41.801179,-87.679447,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,35,41.800737,-87.71188,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,52,41.778297,-87.752411,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,52,41.778297,-87.752411,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,67,41.77166,-87.703047,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,71,41.766202,-87.562889,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,77,41.754676,-87.612922,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,40,41.821582,-87.627796,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,50,41.803423,-87.642984,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,79,41.754292,-87.590773,1,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,52,41.798697,-87.736812,1,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,52,41.798697,-87.736812,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,37,41.82561,-87.726549,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,12,41.673408,-87.599862,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,10,41.726465,-87.585413,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,10,41.726465,-87.585413,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.726465,-87.585413,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,13,41.678618,-87.559308,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,40,41.659112,-87.538693,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.974689,-87.890615,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,10,41.957799,-87.930995,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,10,41.957799,-87.930995,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,10,41.957799,-87.930995,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.957799,-87.930995,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,10,41.957799,-87.930995,1,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,48,41.925198,-87.746381,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,51,41.973845,-87.805059,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,51,41.973845,-87.805059,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,82,41.743402,-87.731435,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,65,41.728495,-87.600963,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,65,41.728495,-87.600963,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,90,41.793818,-87.654234,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,17,41.912563,-87.668055,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,71,42.009876,-87.807277,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,71,42.009876,-87.807277,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS,71,42.009876,-87.807277,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,42,41.776428,-87.627096,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,42,41.776428,-87.627096,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,29,41.738903,-87.695443,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,34,41.753391,-87.707394,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
RESTUANS,34,41.753391,-87.707394,0,9,16,58.5,47.0,53.0,39.0,47.0,0.0,30.33,2.0,10.5,3.5,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003,72.5,58.0,64.0,0.0,29.935000000000002
PIPIENS/RESTUANS,41,41.95469,-87.800991,1,9,23,62.0,48.0,55.0,45.0,50.0,0.01,30.055,5.0,36.0,6.7,53.0,39.0,47.0,0.0,30.33,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003
RESTUANS,41,41.95469,-87.800991,0,9,23,62.0,48.0,55.0,45.0,50.0,0.01,30.055,5.0,36.0,6.7,53.0,39.0,47.0,0.0,30.33,67.0,60.5,62.5,0.065,29.950000000000003,85.5,69.0,74.0,0.0,29.880000000000003,71.5,58.0,63.5,0.0,29.975,76.5,62.5,68.0,0.0,29.880000000000003
